"V1" "V2" "V3" "V4" "V5"
"49" -1.97098653357919 0.00557849650621084 3.33609675923012 -0.605265567165043 -2.90922764508856
"50" 4.34930510854547 -0.323223081653288 7.25530178412954 -1.18321602930223 0.000926138289889084
"51" 1.81728938918787 -0.265922762649268 3.68758640557255 3.21509865920803 0.795982456258588
"52" 0.505845450030838 -0.295995008020765 -1.96006804992655 -3.04634136761175 1.45435375430915
"53" -0.248314961154178 0.294558703868903 2.16959701720351 1.90507145073231 0.0482974607559744
"54" -0.347636009038246 0.429071355889523 0.550606249286457 -1.50548093230732 0.220867693500461
"55" -1.10413466547013 -0.288358552703604 7.74268498871949 4.74765773039016 0.434186287872825
"56" 1.18589117089873 -0.261613216991119 -0.603749053715913 -6.89294189066272 -0.837050457717715
"57" 0.925861917351739 -0.143649147650816 17.3672981160532 6.51063731939 -0.418477001624567
"58" -3.99071796207189 0.160029469251476 0.166950627514407 -3.80785858277167 -0.956417025693158
"59" 1.02580301723393 0.291010726162798 -6.67305379370484 0.432511160595021 -0.217519681551692
"60" -3.73872936732836 -0.336616651183762 1.55164115885415 -4.47547948038384 -0.661442870560142
"61" 0.32479934250436 -0.323697224229347 -2.34208067726953 2.1171785194004 -1.8767935722686
"62" 6.20448128126354 -0.130084813632186 -7.59380012033945 -3.03542149750169 -2.44758933017218
"63" -2.07278955688959 0.770231330280723 -3.72568026805403 -4.59552093913343 0.396941545665766
"64" -3.96426700590882 -0.132814613086003 -1.75371464567896 -2.56645971174473 0.249759170045559
"65" 0.824431959843692 -0.674071399973661 2.47484831270487 3.66671326070814 -0.166534655129419
"66" 2.65342933412223 -0.326428285917724 -3.78291195590937 -7.32609994939846 0.97537502912153
"67" -1.75250036963959 0.0687375277308473 2.89210547266929 -10.0574622228449 0.872443152125002
"68" -2.87229090915694 -0.0721775408375913 -0.602864303166949 7.49553702462324 1.37241235595985
"69" 2.39328646123975 -0.0312325246870926 8.37006033702588 -5.47450633114684 0.859873638282687
"70" 1.62299899947467 -0.654238493109897 -8.40538097787752 -3.8357776754086 0.146426564122518
"71" -1.53506473677093 0.29176303655996 0.653750690146109 5.27605588797006 -0.117226348681406
"72" -0.437723418158401 0.633368844024991 1.64117839240148 -4.94811924687274 1.45326413716273
"73" -3.94241790344104 0.0642679288589822 8.9539924817542 0.140205895066687 0.613457352679304
"74" -3.64868711202117 -0.0740043199281332 6.29444931827389 2.34031512226953 0.384025544213131
"75" 3.36501968338554 -0.214206565505772 -3.99312982681633 2.11305482132645 0.361931580626457
"76" 1.4214862649765 -0.150502226757181 10.1381474301173 3.11284387261322 -0.537429017060419
"77" 1.09337656880586 0.34202534192412 4.47638614775741 -1.35229019199438 1.53504983771903
"78" 1.75765722888828 -0.459258696673939 -0.337319984291599 3.95396937508622 -1.93130848733938
"79" -3.1255489231827 -0.388818533316936 8.1479102448776 1.28851768376792 2.09932307679363
"80" 0.865103550328994 0.231450062234119 -6.69085532302984 -3.91202588977545 -0.0728700840049835
"81" 3.2018030038721 0.289064393964451 5.26976608203593 1.03285152647719 -2.12019300381623
"82" -2.57720624098243 -0.393049039384287 1.55119338169531 -0.330099475457686 -0.645984630552772
"83" -1.89036626411025 0.140203740752175 -2.01482524701055 -2.08971188879164 -0.667725564811842
"84" 0.145002545285513 -0.0712391428841612 6.62567355256542 -6.624655432222 1.41598478223001
"85" 3.31252689858769 -0.0692127511814707 1.01659132601795 3.31251384139849 0.358537155675891
"86" -1.01535001703446 0.192484619625393 15.05173218406 -6.84134226112557 0.113996643230404
"87" 0.727152061210895 -0.109368725381303 -2.22369245689919 0.669522879785437 -2.25046992996088
"88" -2.55442200986966 0.0952052790138731 1.96372596567553 -5.25906938083597 0.901939615173398
"89" -2.98528046104988 0.243156158027127 7.46259987001701 2.87126947628235 1.41003402111767
"90" 3.84686929127934 0.166711101900685 -6.98838745659752 -6.89193439487406 0.741565482785673
"91" 2.97232969500881 -0.0365339505536766 -0.458041732766321 3.39379880945724 1.06142380855198
"92" 1.95398428334189 -0.60077710075655 2.16472657474852 -4.72295064471611 0.398882773811656
"93" -4.01753396435385 0.0842339496689514 -7.94616127857003 -0.101268452742398 -0.367932278064883
"94" -2.87390956741641 0.59724805181531 5.13609423983809 -7.19069245965687 -1.23524042855089
"95" 1.09874867862364 -0.301431127965813 4.32182674891181 5.3268126689558 -2.56981157464323
"96" 3.28711060589659 -0.222999705294158 5.55848440911822 -2.78298429094686 0.739495306254319
"97" -1.65543767461447 0.378494034157865 4.92376132156896 -3.93129822607228 -1.04252911565579
"98" -1.20298440010734 0.225422600595267 -2.79963421694859 2.20307108132842 0.864767843505867
"99" 2.32277547857469 -0.119268038438875 -0.0130318371588811 2.48001260919146 0.352575530740809
"100" -0.294995077073438 -0.626701147496705 -3.20417376419308 -6.01912755409679 -1.5046071488581
